PM 1.0,PM 2.5,PM 10,temperature,gas,relative humidity,pressure,altitude,time
0,0,0,32.3462109375,80662,1013.2545919381305,-0.03823095426380041,41.68710622892684,1676508844.8525295
0,0,0,32.460859375,78840,1013.2556589422898,-0.04711445700176009,42.286814475373355,1676508846.051871
0,0,0,32.5614453125,78397,1013.2581067585884,-0.06749408915015298,42.81893050123575,1676508847.2444317
0,0,0,32.5880078125,81131,1013.2615247072397,-0.09595062527817166,42.98345214016373,1676508848.4448793
0,0,0,32.613203125,82005,1013.268001222859,-0.14987140962822387,42.42862305422038,1676508849.6383758
0,0,0,32.6688671875,82005,1013.2719374997665,-0.18264308312041955,42.8752466402178,1676508850.8351305
0,0,0,32.7425,80974,1013.2720256722889,-0.18337716675913995,43.512043235902595,1676508852.028335
0,0,0,32.8239453125,81368,1013.272666736677,-0.18871437077603526,44.07727941954524,1676508853.2214525
0,0,0,32.90265625,80507,1013.2776238276665,-0.22998471310224256,44.52505183462526,1676508854.4140592
0,0,0,32.9262890625,82571,1013.2778900337596,-0.23220101166660623,45.24382822604104,1676508855.6111646
0,0,0,32.9028515625,88880,1013.2743838296161,-0.20301007470154397,43.27005686076461,1676508856.804363
0,0,0,32.865546875,95574,1013.2690956661852,-0.1589832635226962,39.14154377774633,1676508857.998119
0,0,0,32.8165234375,100179,1013.2602612535312,-0.08543160090577873,35.012415243639836,1676508859.1910017
