Epoch time,Latitude,Longitude,Pressure (Pa),Radiation (cps)
1682786289.3550086,37.869235,-122.28798,-36.192241335172014,51.8
1682786298.460278,37.869653,-122.288106,-37.88551950138779,33.6
1682786307.4865675,37.86968,-122.287768,-38.688361484995774,24.6
1682786316.4084327,37.869705,-122.287635,-36.48846494365181,26.4
1682786325.2989786,37.869719,-122.287486,-35.26502649584306,33.2
1682786334.4800494,37.869766,-122.287315,-37.29301606934048,30.0
1682786343.477948,37.869766,-122.287178,-35.608659437547885,27.2
1682786352.3841403,37.869755,-122.28697,-38.679344464747714,28.2
1682786361.6831217,37.869776,-122.286553,-37.40785795987221,30.4
1682786370.6192622,37.869814,-122.286458,-34.45233509561949,28.2
1682786379.5759048,37.869875,-122.286263,-32.853169548215774,34.0
1682786389.1358385,37.869863,-122.286086,-34.7649634871726,29.0
1682786398.3026764,37.869871,-122.28617,-32.1100689997475,32.6
1682786407.3580117,37.869876,-122.28615,-35.664556705084124,27.8
1682786416.489346,37.869903,-122.28604,-34.25804427505685,34.8
1682786425.6203847,37.869901,-122.285745,-29.777995294920903,26.6
1682786434.6589265,37.86995,-122.285663,-34.80033092939067,32.2
1682786443.6569152,37.870106,-122.28558,-32.413693215684894,25.2
1682786453.0305102,37.870093,-122.285073,-33.40117604109257,29.6
1682786462.2367508,37.870073,-122.284853,-33.32259311800958,28.8
1682786471.252991,37.870083,-122.284783,-33.17717504002377,28.6
1682786480.5217822,37.870143,-122.284666,-33.12356055507726,29.6
1682786489.7856824,37.870091,-122.284505,-32.107285144552705,26.2
1682786498.8736398,37.870073,-122.284383,-29.48725090075756,28.4
1682786508.487117,37.870068,-122.284205,-31.59157033955813,29.0
1682786517.5771043,37.870078,-122.284111,-30.819948312367746,31.4
1682786526.8282425,37.87018,-122.283908,-31.38022113301828,29.8
1682786536.1786635,37.870216,-122.283715,-27.564727508764545,29.4
1682786545.1449506,37.870178,-122.283451,-19.061783677569224,31.8
1682786554.2780638,37.8702,-122.283281,-26.99679428648895,30.4
1682786563.6644166,37.870263,-122.283371,-27.96771051275889,39.8
1682786572.7753823,37.870278,-122.283341,-27.632223268553233,37.8
1682786582.1478689,37.870266,-122.283048,-27.190396888887744,36.4
1682786591.6481144,37.870235,-122.282818,-26.334301166250683,40.0
1682786600.7897751,37.870183,-122.282616,-26.915347751387394,38.8
1682786610.0750525,37.87022,-122.28251,-25.542179075031058,26.8
1682786619.1896489,37.870295,-122.282341,-21.283000998645353,26.4
1682786628.9735975,37.870313,-122.282153,-16.67294884223858,28.6
1682786638.3120534,37.87031,-122.282131,-8.283354051139671,27.8
1682786647.5958855,37.870296,-122.282153,-13.270297775195036,30.0
1682786657.011183,37.870326,-122.28213,-25.32618710319012,31.8
1682786666.142672,37.870346,-122.282128,-26.014711688197004,28.8
1682786675.3841324,37.870348,-122.282013,-17.67429395466214,24.2
1682786684.9095018,37.870365,-122.281819,-13.413433007766656,26.4
1682786694.3283956,37.870368,-122.281636,-16.531175315885292,27.4
1682786703.618177,37.870368,-122.281556,-10.312617849241093,28.2
1682786713.2664323,37.870395,-122.281455,-22.21862146052154,38.2
1682786722.7358623,37.870408,-122.281326,-19.016716725609868,35.6
1682786731.9771104,37.87039,-122.281208,-25.42231007876039,29.4
1682786741.5204697,37.870423,-122.281098,-22.964978685512413,35.2
1682786752.3845375,37.870443,-122.280854,-23.357680172849214,29.8
1682786763.6509762,37.87047,-122.280721,-19.14520017260086,31.6
1682786773.2480462,37.870478,-122.280546,-19.578212505615923,26.4
1682786782.5669491,37.870503,-122.280453,-19.215587344495994,24.2
1682786791.8288386,37.870516,-122.280266,-20.399888697428754,28.2
1682786801.3548105,37.870498,-122.28012,-19.444675598164316,32.6
1682786810.683298,37.870541,-122.279918,-19.6693664694121,25.6
1682786820.1128664,37.870558,-122.279766,-19.702163416961547,29.2
1682786829.6815255,37.870616,-122.279663,-18.25944160513813,31.4
1682786839.0966268,37.870658,-122.279665,-18.85283937566747,32.2
1682786848.3605013,37.870641,-122.279646,-19.355684872439948,28.0
1682786857.9759908,37.870658,-122.279378,-19.477277657405427,30.2
1682786867.3157866,37.870599,-122.279218,-19.151456782153762,38.6
1682786876.762486,37.870678,-122.279043,-18.611799401985678,31.2
1682786886.6431668,37.870603,-122.278893,-19.58445560003976,33.6
1682786896.03738,37.870626,-122.278693,-15.87328793104853,27.0
1682786905.2933862,37.87066,-122.278513,-13.877010508017975,25.2
1682786915.0094807,37.870728,-122.278376,-17.97692119229663,31.4
1682786924.3702757,37.870778,-122.278298,-13.013818341373891,34.2
1682786933.713478,37.870843,-122.278184,-16.763380459526378,30.8
1682786943.4198854,37.870828,-122.278005,-15.157213635935044,27.0
1682786953.052843,37.870878,-122.277825,-14.45968952739375,30.0
1682786962.6092124,37.870878,-122.277658,0.38070969810275024,22.0
1682786972.2609484,37.870955,-122.27752,-12.053628099949286,24.6
1682786981.786417,37.870965,-122.277348,-13.928328726207589,28.4
1682786991.218292,37.871016,-122.277186,-15.045128754265804,33.8
1682787000.7523134,37.871053,-122.276961,-14.956429806394112,33.6
1682787010.2269213,37.871024,-122.276765,-15.423136000313423,24.4
1682787019.9473376,37.871051,-122.276678,-13.51487400776158,36.4
1682787029.4227967,37.871091,-122.276556,-16.892303059110915,31.4
1682787038.9996312,37.871124,-122.27639,-19.109293291663597,35.4
1682787048.7223082,37.871118,-122.27632,-19.639105019855727,24.2
1682787058.391954,37.871096,-122.276138,-9.966275325729043,25.2
1682787068.0629187,37.871111,-122.275988,-12.432899295299583,28.0
1682787077.8522074,37.871153,-122.275871,-11.533437887755971,38.4
1682787087.4968898,37.871271,-122.275881,-11.251652814318959,33.2
1682787097.1544857,37.871253,-122.27581,-11.797311895587935,37.0
1682787107.014649,37.871166,-122.27566,-8.545106001677828,31.6
1682787116.748641,37.871181,-122.275543,-11.288208288897266,29.4
1682787126.4354224,37.871159,-122.275378,-9.076743867365401,27.2
1682787136.2803402,37.87135,-122.275258,-7.145268991831627,22.8
1682787145.9704537,37.871361,-122.275108,-8.773995946616196,22.8
1682787155.5228126,37.871358,-122.275058,-9.755072593490397,26.8
1682787165.441476,37.871313,-122.274903,-9.4545947941027,19.6
1682787174.9080598,37.871256,-122.274665,-8.875211828141087,24.8
1682787184.6999922,37.87129,-122.27449,-9.03553176795191,26.4
1682787194.6128428,37.871318,-122.274348,-8.75588665546147,25.0
1682787204.5315402,37.871375,-122.274169,-8.322463984089477,27.2
1682787214.5788283,37.871458,-122.273971,-8.706539136133763,25.6
1682787224.3020973,37.871533,-122.27382,-7.9075527325065735,24.6
1682787234.2933106,37.871641,-122.273543,9.08681848200653,20.4
1682787244.15703,37.871525,-122.273491,-0.5636698258835549,27.4
1682787253.9667401,37.871536,-122.273358,-8.113601339243546,23.4
1682787263.6585798,37.871535,-122.27323,-8.761886463589706,24.6
1682787273.622597,37.871538,-122.273063,-6.717965663799015,27.6
1682787283.439988,37.871468,-122.272863,-5.967655980656871,31.0
1682787293.0793808,37.871473,-122.272685,-5.079411698008787,31.4
1682787302.9948072,37.871553,-122.272631,-5.021916379552311,29.6
1682787312.7143445,37.87167,-122.272603,-5.0274259408598505,23.8
1682787322.6690392,37.871833,-122.272531,-5.657870612116311,28.6
1682787332.379871,37.871906,-122.272439,-5.434918721374688,24.6
1682787342.07568,37.871958,-122.272344,-5.373423042037241,27.6
1682787352.088439,37.871958,-122.272344,-5.509961059164974,23.2
1682787361.9059312,37.871958,-122.272344,-4.045557351694514,30.6
1682787371.7968364,37.871965,-122.271548,-3.6836026871166663,26.0
1682787381.894911,37.871998,-122.271413,-4.297729155869133,31.0
1682787392.0744631,37.871958,-122.271415,-3.899968635603437,30.0
1682787404.5017476,37.87193,-122.271471,-3.9251842574505735,28.2
1682787416.3218741,37.871901,-122.271628,-3.9056769362530375,29.8
1682787426.389937,37.871969,-122.271656,-4.012843789353459,26.6
1682787436.4689572,37.871981,-122.271581,-3.623091284033997,30.6
1682787446.2847025,37.871958,-122.27154,-3.0266349937619577,30.4
1682787456.1116552,37.87203,-122.271251,-3.7694144000762266,30.8
1682787466.167049,37.872061,-122.271078,-3.2901192049413397,33.6
1682787476.1236014,37.872105,-122.270839,-3.0659553258655317,29.2
1682787485.9341245,37.872353,-122.270546,-0.22198033553734509,24.2
1682787496.2147038,37.872516,-122.270623,-2.039192782289778,25.8
1682787506.0973208,37.872448,-122.270178,-1.9838506837534498,32.6
1682787516.533911,37.872448,-122.270178,-1.5885660297070048,29.0
1682787526.5285213,37.872448,-122.270178,-1.1332286626342636,23.4
1682787536.6278589,37.872448,-122.270178,-0.954294902546875,33.4
1682787546.8344293,37.872448,-122.270178,-0.6561417617695331,29.4
1682787556.7834926,37.872448,-122.270178,-0.4825195108187863,37.0
1682787566.7216003,37.872448,-122.270178,0.12471015146166498,31.8
1682787577.0030322,37.872448,-122.270178,0.06954655777048624,33.2
1682787587.0328465,37.872448,-122.270178,0.3767977502130737,31.4
1682787597.3976803,37.872448,-122.270178,0.8385291553229268,29.0
1682787607.3019981,37.872448,-122.270178,7.626046720805665,29.8
1682787617.3343818,37.872448,-122.270178,14.62720910798252,25.4
1682787627.6524034,37.872448,-122.270178,5.663015578997492,33.4
1682787637.7248528,37.872448,-122.270178,10.78717240069615,26.8
1682787647.7321937,37.872381,-122.268826,9.061141622503403,27.2
1682787658.0192642,37.872056,-122.268691,7.851150346428062,30.2
1682787668.2040074,37.872045,-122.268616,-2.6368210384307975,31.4
1682787678.362345,37.872045,-122.268451,6.004501545799488,35.8
1682787688.4824643,37.871928,-122.268273,1.2784025470413014,34.4
1682787698.5498483,37.872051,-122.268055,2.104425188105038,30.8
1682787708.6924658,37.872198,-122.267998,2.7314144160440526,33.2
1682787718.857453,37.872116,-122.267776,2.6717338823622736,36.8
1682787729.060617,37.872165,-122.267505,2.3703069040129288,35.4
1682787739.146756,37.872296,-122.267326,2.8338000199894147,34.6
1682787749.1402168,37.872325,-122.267193,3.2648948642843187,36.6
1682787759.2934804,37.872406,-122.26699,3.7864088733375767,28.0
1682787769.2738214,37.872425,-122.266803,4.18490583285419,36.8
1682787779.8063488,37.872423,-122.266733,4.315764451788953,32.6
1682787789.963548,37.872405,-122.26664,5.011995674902147,33.4
1682787799.9429138,37.872433,-122.266446,8.81548115466444,31.2
1682787810.6360934,37.872418,-122.266405,12.802691552826678,34.2
1682787823.0278006,37.872221,-122.26635,8.662517776154516,32.8
1682787833.5850873,37.872221,-122.26635,5.434545874355999,40.4
1682787843.8005018,37.872221,-122.26635,5.532851393662511,39.6
1682787854.047314,37.872221,-122.26635,4.991040073253556,37.2
1682787864.4513578,37.872508,-122.26582,8.900439219785802,31.0
1682787874.6964526,37.87249,-122.265621,-5.523381861753915,29.4
1682787884.8455596,37.872493,-122.265516,14.286090128746423,32.6
1682787895.184482,37.872479,-122.265511,8.401847519273847,33.2
1682787905.278958,37.872529,-122.265418,19.40059946799356,33.4
1682787915.8537858,37.872541,-122.26533,48.7162293280994,31.2
1682787925.9744875,37.872525,-122.265375,20.285350714169965,30.0
1682787936.118961,37.87252,-122.265303,16.99732573145662,33.4
1682787946.5264504,37.872535,-122.265233,17.432953978718984,28.6
1682787956.94359,37.872483,-122.265183,12.22133715159858,37.0
1682787967.5373728,37.872788,-122.264981,8.037124831120513,32.2
1682787977.9558449,37.872965,-122.264845,12.40431798635661,31.8
1682787988.104059,37.873053,-122.264641,17.300710628939374,35.6
1682787998.621513,37.873101,-122.264675,17.49082946232366,33.4
1682788008.8008113,37.873206,-122.264708,16.778902605101152,36.4
1682788019.3537567,37.87327,-122.26476,18.561113292357263,35.4
1682788029.5984366,37.873313,-122.264743,19.2639649402246,34.8
1682788040.0947886,37.873313,-122.264743,19.41396327667571,28.8
1682788050.691863,37.873313,-122.264743,19.257350702063242,24.0
1682788061.062973,37.873313,-122.264743,19.112926164560793,33.6
1682788071.722802,37.873313,-122.264743,19.02634696012573,32.4
1682788082.1844761,37.873313,-122.264743,18.975241630922003,33.6
1682788092.8700094,37.873313,-122.264743,18.773179394294488,29.6
1682788103.5803344,37.873313,-122.264743,18.554676485569587,29.0
1682788113.9185417,37.873313,-122.264743,18.521581633746386,29.4
1682788124.4951167,37.873313,-122.264743,18.490148032077133,31.8
1682788134.8881083,37.873313,-122.264743,18.22526567468752,30.0
1682788145.5316527,37.873313,-122.264743,18.550087431138188,26.2
1682788155.9494157,37.873313,-122.264743,18.35394984986636,33.6
1682788166.3153868,37.873313,-122.264743,18.691713116705316,39.4
1682788177.111699,37.873313,-122.264743,18.86495441104759,34.2
1682788187.7726326,37.873313,-122.264743,18.95788221860779,31.0
1682788198.7161648,37.873313,-122.264743,18.69427338498859,32.6
1682788209.1106362,37.873313,-122.264743,18.78059338299343,38.2
1682788219.6786149,37.873313,-122.264743,18.897748768806842,38.6
1682788230.4394565,37.873313,-122.264743,18.91904446820652,37.4
1682788241.0584195,37.873313,-122.264743,19.014215502130945,35.4
1682788251.8679125,37.873313,-122.264743,18.711279532831426,32.8
1682788262.2797642,37.873313,-122.264743,18.707685575084454,35.0
1682788273.0472734,37.873313,-122.264743,18.673278028052245,37.6
1682788283.603226,37.873313,-122.264743,18.1032752031955,30.8
1682788294.6431413,37.873313,-122.264743,18.02800954246471,32.6
1682788305.5584245,37.873313,-122.264743,17.626282754226914,29.0
1682788316.0216947,37.873313,-122.264743,17.72840212867588,37.8
1682788326.856441,37.873313,-122.264743,17.752472985500386,29.4
1682788337.4636989,37.873313,-122.264743,17.835920934062933,35.6
1682788348.2085056,37.873313,-122.264743,17.6916457617196,36.4
1682788358.636043,37.873871,-122.264536,17.566865162774306,30.4
1682788369.0927022,37.87389,-122.264625,16.51607083571001,32.4
1682788380.1838598,37.874008,-122.264658,16.628433013081086,32.4
1682788390.5808735,37.874103,-122.26464,17.013518607003384,30.2
1682788401.465313,37.874288,-122.264615,17.683825539173114,25.4
1682788412.172175,37.874453,-122.264636,17.635878464483554,36.6
1682788422.9298317,37.874595,-122.26448,21.306113631446685,32.2
1682788433.4347956,37.874655,-122.264321,40.17676371607907,32.4
1682788444.0269735,37.874713,-122.264163,45.14950419993846,32.0
1682788454.8497643,37.87476,-122.263958,29.817087493939965,27.6
1682788465.3102303,37.874763,-122.263843,23.56492985807968,42.0
1682788476.065099,37.874776,-122.263708,24.857750311856158,32.2
1682788486.6824493,37.874795,-122.263588,27.120625344556444,29.8
1682788497.7616503,37.874845,-122.263386,29.059318314989213,28.4
1682788508.310771,37.874931,-122.263291,30.417539848108923,31.2
1682788519.1248329,37.87509,-122.26318,32.473599421777195,29.2
1682788529.9667137,37.875173,-122.263075,34.634752975709084,31.6
1682788540.5606334,37.875535,-122.263085,36.922168884032054,36.4
1682788551.5010097,37.875595,-122.262946,39.567786731446574,45.6
1682788562.112336,37.87566,-122.262856,41.77770456006926,32.8
1682788572.955711,37.875723,-122.262755,43.78188451077102,30.0
1682788583.548998,37.875805,-122.262748,46.34237273490906,33.4
1682788594.0929744,37.876146,-122.262701,48.18199886753202,32.0
1682788604.9218595,37.876421,-122.262635,50.281144628155374,27.4
1682788615.560028,37.8764,-122.262576,52.1626165616349,29.6
1682788626.4217067,37.876448,-122.262593,51.93060557786567,27.0
1682788637.256205,37.876429,-122.262436,52.36797625035385,31.8
1682788648.1551118,37.87646,-122.2624,52.83824931559157,40.2
1682788658.7630887,37.876501,-122.262201,53.45503328056985,30.0
1682788669.7667654,37.876493,-122.262096,53.329682262829245,28.4
1682788680.5910625,37.87661,-122.262071,53.90441729530539,34.0
1682788691.305038,37.876703,-122.261961,63.702646592454606,34.8
1682788702.2495449,37.876755,-122.26186,50.96583225781691,32.8
1682788712.8673298,37.876795,-122.261806,48.233213791291035,39.2
1682788723.7945006,37.876853,-122.261676,54.829208102533784,39.4
1682788734.4592865,37.87683,-122.261456,52.43407263733451,39.0
1682788745.4914448,37.876733,-122.261276,51.251406923392175,44.2
1682788756.1843169,37.876651,-122.26115,51.35393101280088,43.6
1682788767.241671,37.876651,-122.26115,51.62734251355441,36.0
1682788777.917363,37.877046,-122.261035,50.77568444428333,32.0
1682788788.5962977,37.877033,-122.260799,51.535661909376174,26.8
1682788799.7819812,37.877155,-122.260579,52.39050909463393,25.8
1682788810.4595554,37.877131,-122.260531,52.51525567779703,28.2
1682788821.8559983,37.877423,-122.260585,52.02552403474823,36.4
1682788832.5772777,37.87754,-122.26059,53.08286398252525,30.2
1682788843.7382736,37.877733,-122.26054,53.99607787086295,33.8
1682788854.6873195,37.877815,-122.260565,53.74442100090687,35.0
1682788865.7819285,37.877941,-122.26064,54.145650508454835,31.2
1682788876.761015,37.878023,-122.260685,55.17968690857872,31.0
1682788887.810023,37.878105,-122.260724,55.29762313991212,29.8
1682788898.6349835,37.878273,-122.26077,55.922702709313086,31.6
1682788909.5157263,37.878303,-122.260755,57.14680590758307,28.8
1682788920.8621185,37.878303,-122.260755,57.801724220062255,30.4
1682788931.824641,37.878303,-122.260755,58.516033062476254,34.0
1682788942.987377,37.878303,-122.260755,60.26120890439206,28.8
1682788953.8502676,37.878303,-122.260755,62.281350815096815,29.8
1682788965.040455,37.879113,-122.26077,64.59237195995824,32.8
1682788975.9634216,37.87912,-122.260758,66.52620820643943,31.0
1682788987.269596,37.87912,-122.260758,68.21773396117476,32.8
1682788998.5157118,37.87912,-122.260758,72.8353249950143,31.6
1682789009.8302264,37.87912,-122.260758,74.00861011681249,28.0
1682789020.914435,37.87912,-122.260758,70.11478111347351,27.6
1682789032.1370497,37.879933,-122.260591,71.69977391480168,30.6
1682789043.5550556,37.879768,-122.260431,85.08649914408893,26.4
1682789054.5313125,37.879736,-122.260316,85.09482858421178,26.4
1682789065.8967223,37.879685,-122.260114,82.9117174911307,28.8
1682789076.9099622,37.879633,-122.259809,98.86604537346679,29.6
1682789088.3096573,37.879645,-122.259638,90.08458225155985,32.0
1682789099.3669262,37.879603,-122.259465,90.50107035379438,32.4
1682789110.8062341,37.879583,-122.259423,99.19926247659492,33.2
1682789121.9149287,37.879641,-122.259318,93.60198007598359,27.8
1682789133.2064793,37.879728,-122.259111,95.59273247767933,31.0
